ID,Rating Value,Created At
51664,6.7,2025-10-17 17:59:55
51663,4.9,2025-10-17 17:59:55
51662,3.0,2025-10-17 17:59:55
51661,4.2,2025-10-17 17:59:55
51660,6.1,2025-10-17 17:59:55
51659,3.6,2025-10-17 17:59:55
51658,5.3,2025-10-17 17:59:55
51657,9.8,2025-10-17 17:59:55
51656,1.3,2025-10-17 17:59:55
51655,1.2,2025-10-17 17:59:55
51654,5.1,2025-10-17 17:59:55
51653,7.8,2025-10-17 17:59:55
51652,7.5,2025-10-17 17:59:55
51651,5.7,2025-10-17 17:59:55
51650,1.3,2025-10-17 17:59:55
51649,2.4,2025-10-17 17:59:55
51648,1.5,2025-10-17 17:59:55
51647,4.7,2025-10-17 17:59:55
51646,2.1,2025-10-17 17:59:55
51645,3.2,2025-10-17 17:59:55
51644,8.7,2025-10-17 17:59:55
51643,2.7,2025-10-17 17:59:55
51642,2.1,2025-10-17 17:59:55
51641,3.8,2025-10-17 17:59:55
51640,1.5,2025-10-17 17:59:55
51639,4.7,2025-10-17 17:59:55
51638,1.9,2025-10-17 17:59:55
51637,2.6,2025-10-17 17:59:55
51636,6.4,2025-10-17 17:59:55
51635,3.3,2025-10-17 17:59:55
51634,4.5,2025-10-17 17:59:55
51633,3.2,2025-10-17 17:59:55
51632,3.7,2025-10-17 17:59:55
51631,6.6,2025-10-17 17:59:55
51630,6.7,2025-10-17 17:59:55
51629,5.3,2025-10-17 17:59:55
51628,5.6,2025-10-17 17:59:55
51627,6.7,2025-10-17 17:59:55
51626,6.9,2025-10-17 17:59:55
51625,7.0,2025-10-17 17:59:55
51624,2.6,2025-10-17 17:59:55
51623,1.5,2025-10-17 17:59:55
51622,8.0,2025-10-17 17:59:55
51621,8.7,2025-10-17 17:59:55
51620,2.6,2025-10-17 17:59:55
51619,6.9,2025-10-17 17:59:55
51618,1.1,2025-10-17 17:59:55
51617,5.7,2025-10-17 17:59:55
51616,5.0,2025-10-17 17:59:55
51615,5.8,2025-10-17 17:59:55
51614,5.0,2025-10-17 17:59:55
51613,4.8,2025-10-17 17:59:55
51612,3.6,2025-10-17 17:59:55
51611,2.4,2025-10-17 17:59:55
51610,7.0,2025-10-17 17:59:55
51609,9.9,2025-10-17 17:59:55
51608,3.9,2025-10-17 17:59:55
51607,1.7,2025-10-17 17:59:55
51606,2.5,2025-10-17 17:59:55
51605,3.2,2025-10-17 17:59:55
51604,3.7,2025-10-17 17:59:55
51603,7.4,2025-10-17 17:59:55
51602,1.3,2025-10-17 17:59:55
51601,9.5,2025-10-17 17:59:55
51600,1.1,2025-10-17 17:59:55
51599,2.9,2025-10-17 17:59:55
51598,5.1,2025-10-17 17:59:55
51597,3.3,2025-10-17 17:59:55
51596,3.0,2025-10-17 17:59:55
51595,1.0,2025-10-17 17:59:55
51594,8.8,2025-10-17 17:59:55
51593,7.0,2025-10-17 17:59:55
51592,4.9,2025-10-17 17:59:55
51591,2.9,2025-10-17 17:59:55
51590,3.9,2025-10-17 17:59:55
51589,9.2,2025-10-17 17:59:55
51588,7.5,2025-10-17 17:59:55
51587,3.1,2025-10-17 17:59:55
51586,4.2,2025-10-17 17:59:55
51585,7.4,2025-10-17 17:59:55
51584,2.3,2025-10-17 17:59:55
51583,9.5,2025-10-17 17:59:55
51582,7.0,2025-10-17 17:59:55
51581,2.0,2025-10-17 17:59:55
51580,4.9,2025-10-17 17:59:55
51579,8.7,2025-10-17 17:59:55
51578,6.9,2025-10-17 17:59:55
51577,7.6,2025-10-17 17:59:55
51576,2.1,2025-10-17 17:59:55
51575,5.1,2025-10-17 17:59:55
51574,2.2,2025-10-17 17:59:55
51573,1.4,2025-10-17 17:59:55
51572,6.5,2025-10-17 17:59:55
51571,4.0,2025-10-17 17:59:55
51570,4.1,2025-10-17 17:59:55
51569,9.0,2025-10-17 17:59:55
51568,2.0,2025-10-17 17:59:55
51567,1.6,2025-10-17 17:59:55
51566,2.1,2025-10-17 17:59:55
51565,3.8,2025-10-17 17:59:55
51564,2.4,2025-10-17 17:59:55
51563,3.4,2025-10-17 17:59:55
51562,8.3,2025-10-17 17:59:55
51561,8.1,2025-10-17 17:59:55
51560,9.1,2025-10-17 17:59:55
51559,2.1,2025-10-17 17:59:55
51558,8.1,2025-10-17 17:59:55
51557,6.8,2025-10-17 17:59:55
51556,9.2,2025-10-17 17:59:55
51555,7.2,2025-10-17 17:59:55
51554,6.1,2025-10-17 17:59:55
51553,7.8,2025-10-17 17:59:55
51552,8.7,2025-10-17 17:59:55
51551,5.5,2025-10-17 17:59:55
51550,4.6,2025-10-17 17:59:55
51549,5.2,2025-10-17 17:59:55
51548,5.9,2025-10-17 17:59:55
51547,3.2,2025-10-17 17:59:55
51546,2.5,2025-10-17 17:59:55
51545,9.2,2025-10-17 17:59:55
51544,1.8,2025-10-17 17:59:55
51543,2.2,2025-10-17 17:59:55
51542,7.5,2025-10-17 17:59:55
51541,2.9,2025-10-17 17:59:55
51540,4.5,2025-10-17 17:59:55
51539,5.7,2025-10-17 17:59:55
51538,4.7,2025-10-17 17:59:55
51537,1.1,2025-10-17 17:59:55
51536,6.1,2025-10-17 17:59:55
51535,6.4,2025-10-17 17:59:55
51534,6.9,2025-10-17 17:59:55
51533,2.5,2025-10-17 17:59:55
51532,9.2,2025-10-17 17:59:55
51531,4.5,2025-10-17 17:59:55
51530,2.6,2025-10-17 17:59:55
51529,8.5,2025-10-17 17:59:55
51528,7.5,2025-10-17 17:59:55
51527,1.3,2025-10-17 17:59:55
51526,8.9,2025-10-17 17:59:55
51525,3.1,2025-10-17 17:59:55
51524,9.4,2025-10-17 17:59:55
51523,1.0,2025-10-17 17:59:55
51522,3.5,2025-10-17 17:59:55
51521,2.2,2025-10-17 17:59:55
51520,9.0,2025-10-17 17:59:55
51519,1.9,2025-10-17 17:59:55
51518,2.6,2025-10-17 17:59:55
51517,5.9,2025-10-17 17:59:55
51516,7.1,2025-10-17 17:59:55
51515,3.6,2025-10-17 17:59:55
51514,9.0,2025-10-17 17:59:55
51513,5.6,2025-10-17 17:59:55
51512,8.6,2025-10-17 17:59:55
51511,5.9,2025-10-17 17:59:55
51510,4.9,2025-10-17 17:59:55
51509,8.1,2025-10-17 17:59:55
51508,5.5,2025-10-17 17:59:55
51507,8.1,2025-10-17 17:59:55
51506,3.5,2025-10-17 17:59:55
51505,1.7,2025-10-17 17:59:55
51504,7.0,2025-10-17 17:59:55
51503,2.9,2025-10-17 17:59:55
51502,3.7,2025-10-17 17:59:55
51501,1.3,2025-10-17 17:59:55
51500,1.3,2025-10-17 17:59:55
51499,4.7,2025-10-17 17:59:55
51498,3.8,2025-10-17 17:59:55
51497,9.2,2025-10-17 17:59:55
51496,6.9,2025-10-17 17:59:55
51495,4.2,2025-10-17 17:59:55
51494,7.4,2025-10-17 17:59:55
51493,1.5,2025-10-17 17:59:55
51492,8.5,2025-10-17 17:59:55
51491,8.7,2025-10-17 17:59:55
51490,9.1,2025-10-17 17:59:55
51489,6.2,2025-10-17 17:59:55
51488,8.6,2025-10-17 17:59:55
51487,5.1,2025-10-17 17:59:55
51486,9.7,2025-10-17 17:59:55
51485,1.7,2025-10-17 17:59:55
51484,6.4,2025-10-17 17:59:55
51483,2.1,2025-10-17 17:59:55
51482,4.7,2025-10-17 17:59:55
51481,7.7,2025-10-17 17:59:55
51480,1.7,2025-10-17 17:59:55
51479,8.5,2025-10-17 17:59:55
51478,3.7,2025-10-17 17:59:55
51477,9.3,2025-10-17 17:59:55
51476,3.4,2025-10-17 17:59:55
51475,6.9,2025-10-17 17:59:55
51474,1.9,2025-10-17 17:59:55
51473,3.6,2025-10-17 17:59:55
51472,2.5,2025-10-17 17:59:55
51471,2.8,2025-10-17 17:59:55
51470,1.8,2025-10-17 17:59:55
51469,2.4,2025-10-17 17:59:55
51468,3.3,2025-10-17 17:59:55
51467,9.4,2025-10-17 17:59:55
51466,8.1,2025-10-17 17:59:55
51465,3.2,2025-10-17 17:59:55
51464,3.6,2025-10-17 17:59:55
51463,3.8,2025-10-17 17:59:55
51462,6.2,2025-10-17 17:59:55
51461,5.0,2025-10-17 17:59:55
51460,9.7,2025-10-17 17:59:55
51459,6.3,2025-10-17 17:59:55
51458,8.9,2025-10-17 17:59:55
51457,8.0,2025-10-17 17:59:55
51456,3.9,2025-10-17 17:59:55
51455,3.4,2025-10-17 17:59:55
51454,5.7,2025-10-17 17:59:55
51453,1.9,2025-10-17 17:59:55
51452,2.9,2025-10-17 17:59:55
51451,8.2,2025-10-17 17:59:55
51450,7.9,2025-10-17 17:59:55
51449,7.2,2025-10-17 17:59:55
51448,4.8,2025-10-17 17:59:55
51447,4.0,2025-10-17 17:59:55
51446,3.8,2025-10-17 17:59:55
51445,4.1,2025-10-17 17:59:55
51444,9.2,2025-10-17 17:59:55
51443,8.3,2025-10-17 17:59:55
51442,2.1,2025-10-17 17:59:55
51441,5.4,2025-10-17 17:59:55
51440,5.9,2025-10-17 17:59:55
51439,2.1,2025-10-17 17:59:55
51438,4.6,2025-10-17 17:59:55
51437,8.9,2025-10-17 17:59:55
51436,6.0,2025-10-17 17:59:55
51435,2.1,2025-10-17 17:59:55
51434,7.3,2025-10-17 17:59:55
51433,2.3,2025-10-17 17:59:55
51432,9.6,2025-10-17 17:59:55
51431,8.2,2025-10-17 17:59:55
51430,8.6,2025-10-17 17:59:55
51429,8.4,2025-10-17 17:59:55
51428,5.4,2025-10-17 17:59:55
51427,5.6,2025-10-17 17:59:55
51426,7.0,2025-10-17 17:59:55
51425,9.8,2025-10-17 17:59:55
51424,7.3,2025-10-17 17:59:55
51423,9.2,2025-10-17 17:59:55
51422,4.6,2025-10-17 17:59:55
51421,1.5,2025-10-17 17:59:55
51420,8.4,2025-10-17 17:59:55
51419,1.0,2025-10-17 17:59:55
51418,2.1,2025-10-17 17:59:55
51417,4.5,2025-10-17 17:59:55
51416,8.2,2025-10-17 17:59:55
51415,6.6,2025-10-17 17:59:55
51414,4.0,2025-10-17 17:59:55
51413,8.4,2025-10-17 17:59:55
51412,2.8,2025-10-17 17:59:55
51411,4.9,2025-10-17 17:59:55
51410,8.7,2025-10-17 17:59:55
51409,1.6,2025-10-17 17:59:55
51408,1.8,2025-10-17 17:59:55
51407,9.4,2025-10-17 17:59:55
51406,8.5,2025-10-17 17:59:55
51405,7.1,2025-10-17 17:59:55
51404,1.8,2025-10-17 17:59:55
51403,3.3,2025-10-17 17:59:55
51402,5.7,2025-10-17 17:59:55
51401,2.1,2025-10-17 17:59:55
51400,4.0,2025-10-17 17:59:55
51399,2.5,2025-10-17 17:59:55
51398,3.8,2025-10-17 17:59:55
51397,1.9,2025-10-17 17:59:55
51396,6.6,2025-10-17 17:59:55
51395,2.6,2025-10-17 17:59:55
51394,9.7,2025-10-17 17:59:55
51393,3.2,2025-10-17 17:59:55
51392,1.8,2025-10-17 17:59:55
51391,9.5,2025-10-17 17:59:55
51390,9.9,2025-10-17 17:59:55
51389,3.8,2025-10-17 17:59:55
51388,2.4,2025-10-17 17:59:55
51387,5.8,2025-10-17 17:59:55
51386,4.3,2025-10-17 17:59:55
51385,9.8,2025-10-17 17:59:55
51384,3.4,2025-10-17 17:59:55
51383,8.5,2025-10-17 17:59:55
51382,2.5,2025-10-17 17:59:55
51381,1.9,2025-10-17 17:59:55
51380,3.4,2025-10-17 17:59:55
51379,3.3,2025-10-17 17:59:55
51378,7.2,2025-10-17 17:59:55
51377,2.8,2025-10-17 17:59:55
51376,3.4,2025-10-17 17:59:55
51375,1.6,2025-10-17 17:59:55
51374,3.1,2025-10-17 17:59:55
51373,9.4,2025-10-17 17:59:55
51372,8.8,2025-10-17 17:59:55
51371,6.9,2025-10-17 17:59:55
51370,7.0,2025-10-17 17:59:55
51369,5.8,2025-10-17 17:59:55
51368,5.7,2025-10-17 17:59:55
51367,5.1,2025-10-17 17:59:55
51366,7.2,2025-10-17 17:59:55
51365,8.6,2025-10-17 17:59:55
51364,7.7,2025-10-17 17:59:55
51363,3.3,2025-10-17 17:59:55
51362,4.2,2025-10-17 17:59:55
51361,3.2,2025-10-17 17:59:55
51360,3.6,2025-10-17 17:59:55
51359,3.5,2025-10-17 17:59:55
51358,9.2,2025-10-17 17:59:55
51357,1.1,2025-10-17 17:59:55
51356,5.3,2025-10-17 17:59:55
51355,8.7,2025-10-17 17:59:55
51354,7.0,2025-10-17 17:59:55
51353,7.0,2025-10-17 17:59:55
51352,3.3,2025-10-17 17:59:55
51351,8.8,2025-10-17 17:59:55
51350,8.8,2025-10-17 17:59:55
51349,7.9,2025-10-17 17:59:55
51348,8.9,2025-10-17 17:59:55
51347,9.9,2025-10-17 17:59:55
51346,5.0,2025-10-17 17:59:55
51345,8.9,2025-10-17 17:59:55
51344,6.1,2025-10-17 17:59:55
51343,1.9,2025-10-17 17:59:55
51342,1.0,2025-10-17 17:59:55
51341,4.7,2025-10-17 17:59:55
51340,4.3,2025-10-17 17:59:55
51339,4.1,2025-10-17 17:59:55
51338,5.5,2025-10-17 17:59:55
51337,1.6,2025-10-17 17:59:55
51336,6.3,2025-10-17 17:59:55
51335,2.5,2025-10-17 17:59:55
51334,1.3,2025-10-17 17:59:55
51333,7.0,2025-10-17 17:59:55
51332,5.1,2025-10-17 17:59:55
51331,6.6,2025-10-17 17:59:55
51330,7.8,2025-10-17 17:59:55
51329,8.3,2025-10-17 17:59:55
51328,7.3,2025-10-17 17:59:55
51327,1.0,2025-10-17 17:59:55
51326,8.4,2025-10-17 17:59:55
51325,9.7,2025-10-17 17:59:55
51324,2.4,2025-10-17 17:59:55
51323,8.4,2025-10-17 17:59:55
51322,7.5,2025-10-17 17:59:55
51321,9.7,2025-10-17 17:59:55
51320,2.6,2025-10-17 17:59:55
51319,8.1,2025-10-17 17:59:55
51318,3.4,2025-10-17 17:59:55
51317,7.4,2025-10-17 17:59:55
51316,5.0,2025-10-17 17:59:55
51315,7.6,2025-10-17 17:59:55
51314,3.9,2025-10-17 17:59:55
51313,5.4,2025-10-17 17:59:55
51312,3.4,2025-10-17 17:59:55
51311,7.4,2025-10-17 17:59:55
51310,1.2,2025-10-17 17:59:55
51309,3.5,2025-10-17 17:59:55
51308,6.3,2025-10-17 17:59:55
51307,9.7,2025-10-17 17:59:55
51306,7.5,2025-10-17 17:59:55
51305,6.5,2025-10-17 17:59:55
51304,5.6,2025-10-17 17:59:55
51303,5.3,2025-10-17 17:59:55
51302,2.2,2025-10-17 17:59:55
51301,4.1,2025-10-17 17:59:55
51300,9.7,2025-10-17 17:59:55
51299,7.7,2025-10-17 17:59:55
51298,9.3,2025-10-17 17:59:55
51297,6.0,2025-10-17 17:59:55
51296,5.4,2025-10-17 17:59:55
51295,8.8,2025-10-17 17:59:55
51294,8.8,2025-10-17 17:59:55
51293,4.9,2025-10-17 17:59:55
51292,4.8,2025-10-17 17:59:55
51291,4.7,2025-10-17 17:59:55
51290,6.4,2025-10-17 17:59:55
51289,4.1,2025-10-17 17:59:55
51288,3.9,2025-10-17 17:59:55
51287,3.9,2025-10-17 17:59:55
51286,8.2,2025-10-17 17:59:55
51285,1.9,2025-10-17 17:59:55
51284,1.3,2025-10-17 17:59:55
51283,9.7,2025-10-17 17:59:55
51282,4.6,2025-10-17 17:59:55
51281,4.4,2025-10-17 17:59:55
51280,6.3,2025-10-17 17:59:55
51279,7.0,2025-10-17 17:59:55
51278,2.2,2025-10-17 17:59:55
51277,6.7,2025-10-17 17:59:55
51276,8.7,2025-10-17 17:59:55
51275,5.3,2025-10-17 17:59:55
51274,8.0,2025-10-17 17:59:55
51273,9.5,2025-10-17 17:59:55
51272,8.3,2025-10-17 17:59:55
51271,6.8,2025-10-17 17:59:55
51270,9.3,2025-10-17 17:59:55
51269,6.1,2025-10-17 17:59:55
51268,2.4,2025-10-17 17:59:55
51267,9.1,2025-10-17 17:59:55
51266,3.4,2025-10-17 17:59:55
51265,3.3,2025-10-17 17:59:55
51264,1.5,2025-10-17 17:59:55
51263,3.4,2025-10-17 17:59:55
51262,9.2,2025-10-17 17:59:55
51261,5.8,2025-10-17 17:59:55
51260,9.8,2025-10-17 17:59:55
51259,6.3,2025-10-17 17:59:55
51258,7.7,2025-10-17 17:59:55
51257,4.2,2025-10-17 17:59:55
51256,3.7,2025-10-17 17:59:55
51255,2.2,2025-10-17 17:59:55
51254,7.8,2025-10-17 17:59:55
51253,3.1,2025-10-17 17:59:55
51252,3.7,2025-10-17 17:59:55
51251,4.0,2025-10-17 17:59:55
51250,5.4,2025-10-17 17:59:55
51249,9.0,2025-10-17 17:59:55
51248,6.8,2025-10-17 17:59:55
51247,3.3,2025-10-17 17:59:55
51246,9.3,2025-10-17 17:59:55
51245,2.4,2025-10-17 17:59:55
51244,8.3,2025-10-17 17:59:55
51243,1.1,2025-10-17 17:59:55
51242,7.3,2025-10-17 17:59:55
51241,6.6,2025-10-17 17:59:55
51240,3.3,2025-10-17 17:59:55
51239,6.3,2025-10-17 17:59:55
51238,7.2,2025-10-17 17:59:55
51237,5.7,2025-10-17 17:59:55
51236,9.1,2025-10-17 17:59:55
51235,7.2,2025-10-17 17:59:55
51234,8.4,2025-10-17 17:59:55
51233,3.9,2025-10-17 17:59:55
51232,5.0,2025-10-17 17:59:55
51231,2.3,2025-10-17 17:59:55
51230,6.1,2025-10-17 17:59:55
51229,1.2,2025-10-17 17:59:55
51228,3.4,2025-10-17 17:59:55
51227,6.0,2025-10-17 17:59:55
51226,3.3,2025-10-17 17:59:55
51225,5.3,2025-10-17 17:59:55
51224,3.9,2025-10-17 17:59:55
51223,9.6,2025-10-17 17:59:55
51222,2.7,2025-10-17 17:59:55
51221,5.1,2025-10-17 17:59:55
51220,7.2,2025-10-17 17:59:55
51219,2.5,2025-10-17 17:59:55
51218,2.2,2025-10-17 17:59:55
51217,1.7,2025-10-17 17:59:55
51216,8.7,2025-10-17 17:59:55
51215,4.0,2025-10-17 17:59:55
51214,6.3,2025-10-17 17:59:55
51213,2.6,2025-10-17 17:59:55
51212,6.0,2025-10-17 17:59:55
51211,2.1,2025-10-17 17:59:55
51210,7.9,2025-10-17 17:59:55
51209,4.3,2025-10-17 17:59:55
51208,3.2,2025-10-17 17:59:55
51207,4.2,2025-10-17 17:59:55
51206,2.2,2025-10-17 17:59:55
51205,3.6,2025-10-17 17:59:55
51204,2.6,2025-10-17 17:59:55
51203,9.4,2025-10-17 17:59:55
51202,6.4,2025-10-17 17:59:55
51201,5.2,2025-10-17 17:59:55
51200,8.6,2025-10-17 17:59:55
51199,9.8,2025-10-17 17:59:55
51198,5.9,2025-10-17 17:59:55
51197,3.2,2025-10-17 17:59:55
51196,5.0,2025-10-17 17:59:55
51195,3.8,2025-10-17 17:59:55
51194,1.1,2025-10-17 17:59:55
51193,3.0,2025-10-17 17:59:55
51192,5.2,2025-10-17 17:59:55
51191,2.4,2025-10-17 17:59:55
51190,4.2,2025-10-17 17:59:55
51189,2.9,2025-10-17 17:59:55
51188,4.5,2025-10-17 17:59:55
51187,7.3,2025-10-17 17:59:55
51186,3.4,2025-10-17 17:59:55
51185,2.9,2025-10-17 17:59:55
51184,6.4,2025-10-17 17:59:55
51183,6.5,2025-10-17 17:59:55
51182,8.3,2025-10-17 17:59:55
51181,6.9,2025-10-17 17:59:55
51180,6.7,2025-10-17 17:59:55
51179,5.2,2025-10-17 17:59:55
51178,3.3,2025-10-17 17:59:55
51177,1.4,2025-10-17 17:59:55
51176,9.7,2025-10-17 17:59:55
51175,2.3,2025-10-17 17:59:55
51174,5.0,2025-10-17 17:59:55
51173,8.3,2025-10-17 17:59:55
51172,7.0,2025-10-17 17:59:55
51171,2.0,2025-10-17 17:59:55
51170,9.7,2025-10-17 17:59:55
51169,5.1,2025-10-17 17:59:55
51168,5.6,2025-10-17 17:59:55
51167,7.3,2025-10-17 17:59:55
51166,3.9,2025-10-17 17:59:55
51165,3.7,2025-10-17 17:59:55
51164,7.7,2025-10-17 17:59:55
51163,4.8,2025-10-17 17:59:55
51162,3.9,2025-10-17 17:59:55
51161,6.4,2025-10-17 17:59:55
51160,4.1,2025-10-17 17:59:55
51159,2.4,2025-10-17 17:59:55
51158,9.5,2025-10-17 17:59:55
51157,2.4,2025-10-17 17:59:55
51156,5.1,2025-10-17 17:59:55
51155,6.9,2025-10-17 17:59:55
51154,4.8,2025-10-17 17:59:55
51153,5.1,2025-10-17 17:59:55
51152,4.0,2025-10-17 17:59:55
51151,6.2,2025-10-17 17:59:55
51150,8.3,2025-10-17 17:59:55
51149,8.0,2025-10-17 17:59:55
51148,1.8,2025-10-17 17:59:55
51147,7.2,2025-10-17 17:59:55
51146,4.7,2025-10-17 17:59:55
51145,4.8,2025-10-17 17:59:55
51144,2.4,2025-10-17 17:59:55
51143,8.0,2025-10-17 17:59:55
51142,2.0,2025-10-17 17:59:55
51141,4.0,2025-10-17 17:59:55
51140,6.5,2025-10-17 17:59:55
51139,3.1,2025-10-17 17:59:55
51138,5.2,2025-10-17 17:59:55
51137,6.9,2025-10-17 17:59:55
51136,9.1,2025-10-17 17:59:55
51135,3.9,2025-10-17 17:59:55
51134,7.6,2025-10-17 17:59:55
51133,7.1,2025-10-17 17:59:55
51132,1.5,2025-10-17 17:59:55
51131,2.3,2025-10-17 17:59:55
51130,7.4,2025-10-17 17:59:55
51129,2.8,2025-10-17 17:59:55
51128,1.0,2025-10-17 17:59:55
51127,6.8,2025-10-17 17:59:55
51126,7.1,2025-10-17 17:59:55
51125,8.6,2025-10-17 17:59:55
51124,4.0,2025-10-17 17:59:55
51123,1.4,2025-10-17 17:59:55
51122,4.5,2025-10-17 17:59:55
51121,7.7,2025-10-17 17:59:55
51120,3.1,2025-10-17 17:59:55
51119,3.6,2025-10-17 17:59:55
51118,5.5,2025-10-17 17:59:55
51117,3.9,2025-10-17 17:59:55
51116,7.2,2025-10-17 17:59:55
51115,6.2,2025-10-17 17:59:55
51114,5.9,2025-10-17 17:59:55
51113,1.1,2025-10-17 17:59:55
51112,4.1,2025-10-17 17:59:55
51111,1.1,2025-10-17 17:59:55
51110,8.7,2025-10-17 17:59:55
51109,5.5,2025-10-17 17:59:55
51108,2.2,2025-10-17 17:59:55
51107,1.8,2025-10-17 17:59:55
51106,4.4,2025-10-17 17:59:55
51105,2.4,2025-10-17 17:59:55
51104,3.7,2025-10-17 17:59:55
51103,5.2,2025-10-17 17:59:55
51102,3.4,2025-10-17 17:59:55
51101,6.0,2025-10-17 17:59:55
51100,3.5,2025-10-17 17:59:55
51099,1.7,2025-10-17 17:59:55
51098,2.7,2025-10-17 17:59:55
51097,8.6,2025-10-17 17:59:55
51096,9.4,2025-10-17 17:59:55
51095,1.1,2025-10-17 17:59:55
51094,4.1,2025-10-17 17:59:55
51093,1.5,2025-10-17 17:59:55
51092,2.7,2025-10-17 17:59:55
51091,6.9,2025-10-17 17:59:55
51090,4.1,2025-10-17 17:59:55
51089,4.8,2025-10-17 17:59:55
51088,1.0,2025-10-17 17:59:55
51087,7.6,2025-10-17 17:59:55
51086,3.1,2025-10-17 17:59:55
51085,8.7,2025-10-17 17:59:55
51084,4.6,2025-10-17 17:59:55
51083,6.7,2025-10-17 17:59:55
51082,2.6,2025-10-17 17:59:55
51081,8.3,2025-10-17 17:59:55
51080,7.7,2025-10-17 17:59:55
51079,4.5,2025-10-17 17:59:55
51078,8.8,2025-10-17 17:59:55
51077,4.5,2025-10-17 17:59:55
51076,7.4,2025-10-17 17:59:55
51075,2.4,2025-10-17 17:59:55
51074,7.5,2025-10-17 17:59:55
51073,1.6,2025-10-17 17:59:55
51072,8.7,2025-10-17 17:59:55
51071,6.8,2025-10-17 17:59:55
51070,7.3,2025-10-17 17:59:55
51069,8.9,2025-10-17 17:59:55
51068,1.4,2025-10-17 17:59:55
51067,6.0,2025-10-17 17:59:55
51066,1.7,2025-10-17 17:59:55
51065,1.8,2025-10-17 17:59:55
51064,9.8,2025-10-17 17:59:55
51063,5.5,2025-10-17 17:59:55
51062,3.1,2025-10-17 17:59:55
51061,2.9,2025-10-17 17:59:55
51060,5.9,2025-10-17 17:59:55
51059,5.4,2025-10-17 17:59:55
51058,2.9,2025-10-17 17:59:55
51057,2.7,2025-10-17 17:59:55
51056,2.7,2025-10-17 17:59:55
51055,2.8,2025-10-17 17:59:55
51054,7.9,2025-10-17 17:59:55
51053,2.2,2025-10-17 17:59:55
51052,8.9,2025-10-17 17:59:55
51051,9.4,2025-10-17 17:59:55
51050,8.1,2025-10-17 17:59:55
51049,6.4,2025-10-17 17:59:55
51048,4.0,2025-10-17 17:59:55
51047,2.4,2025-10-17 17:59:55
51046,7.3,2025-10-17 17:59:55
51045,1.9,2025-10-17 17:59:55
51044,2.4,2025-10-17 17:59:55
51043,8.3,2025-10-17 17:59:55
51042,3.6,2025-10-17 17:59:55
51041,4.5,2025-10-17 17:59:55
51040,6.1,2025-10-17 17:59:55
51039,8.9,2025-10-17 17:59:55
51038,2.6,2025-10-17 17:59:55
51037,3.4,2025-10-17 17:59:55
51036,2.1,2025-10-17 17:59:55
51035,9.1,2025-10-17 17:59:55
51034,5.7,2025-10-17 17:59:55
51033,9.9,2025-10-17 17:59:55
51032,1.9,2025-10-17 17:59:55
51031,8.9,2025-10-17 17:59:55
51030,8.0,2025-10-17 17:59:55
51029,7.2,2025-10-17 17:59:55
51028,3.2,2025-10-17 17:59:55
51027,6.4,2025-10-17 17:59:55
51026,4.0,2025-10-17 17:59:55
51025,3.1,2025-10-17 17:59:55
51024,8.6,2025-10-17 17:59:55
51023,9.2,2025-10-17 17:59:55
51022,7.4,2025-10-17 17:59:55
51021,5.1,2025-10-17 17:59:55
51020,4.6,2025-10-17 17:59:55
51019,2.2,2025-10-17 17:59:55
51018,6.6,2025-10-17 17:59:55
51017,2.4,2025-10-17 17:59:55
51016,1.3,2025-10-17 17:59:55
51015,2.2,2025-10-17 17:59:55
51014,7.2,2025-10-17 17:59:55
51013,2.1,2025-10-17 17:59:55
51012,1.7,2025-10-17 17:59:55
51011,6.0,2025-10-17 17:59:55
51010,8.0,2025-10-17 17:59:55
51009,1.7,2025-10-17 17:59:55
51008,7.3,2025-10-17 17:59:55
51007,5.0,2025-10-17 17:59:55
51006,5.1,2025-10-17 17:59:55
51005,3.9,2025-10-17 17:59:55
51004,9.3,2025-10-17 17:59:55
51003,8.3,2025-10-17 17:59:55
51002,1.2,2025-10-17 17:59:55
51001,5.3,2025-10-17 17:59:55
51000,3.1,2025-10-17 17:59:55
50999,2.7,2025-10-17 17:59:55
50998,6.0,2025-10-17 17:59:55
50997,9.0,2025-10-17 17:59:55
50996,9.1,2025-10-17 17:59:55
50995,9.1,2025-10-17 17:59:55
50994,3.5,2025-10-17 17:59:55
50993,1.5,2025-10-17 17:59:55
50992,2.4,2025-10-17 17:59:55
50991,8.4,2025-10-17 17:59:55
50990,3.6,2025-10-17 17:59:55
50989,4.1,2025-10-17 17:59:55
50988,3.6,2025-10-17 17:59:55
50987,8.2,2025-10-17 17:59:55
50986,1.7,2025-10-17 17:59:55
50985,3.1,2025-10-17 17:59:55
50984,6.7,2025-10-17 17:59:55
50983,8.2,2025-10-17 17:59:55
50982,1.6,2025-10-17 17:59:55
50981,9.7,2025-10-17 17:59:55
50980,5.6,2025-10-17 17:59:55
50979,4.0,2025-10-17 17:59:55
50978,5.9,2025-10-17 17:59:55
50977,5.0,2025-10-17 17:59:55
50976,5.8,2025-10-17 17:59:55
50975,8.8,2025-10-17 17:59:55
50974,4.7,2025-10-17 17:59:55
50973,6.6,2025-10-17 17:59:55
50972,3.1,2025-10-17 17:59:55
50971,6.8,2025-10-17 17:59:55
50970,4.1,2025-10-17 17:59:55
50969,1.2,2025-10-17 17:59:55
50968,4.5,2025-10-17 17:59:55
50967,7.8,2025-10-17 17:59:55
50966,5.0,2025-10-17 17:59:55
